minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
4,100,A区（报刊218）,136,29,107
4,101,B区（报刊222）,152,57,95
4,113,C区(新书借阅区),4,4,0
108,100,A区（报刊218）,136,81,55
108,101,B区（报刊222）,152,138,14
108,113,C区(新书借阅区),4,4,0
168,100,A区（报刊218）,136,95,41
168,101,B区（报刊222）,152,147,5
168,113,C区(新书借阅区),4,4,0
217,100,A区（报刊218）,136,98,38
217,101,B区（报刊222）,152,149,3
217,113,C区(新书借阅区),4,4,0
263,100,A区（报刊218）,136,105,31
263,101,B区（报刊222）,152,147,5
263,113,C区(新书借阅区),4,4,0
304,100,A区（报刊218）,136,117,19
304,101,B区（报刊222）,152,152,0
304,113,C区(新书借阅区),4,4,0
