minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
3,100,A区（报刊218）,136,9,127
3,101,B区（报刊222）,152,12,140
3,113,C区(新书借阅区),4,0,4
197,100,A区（报刊218）,136,42,94
197,101,B区（报刊222）,152,69,83
197,113,C区(新书借阅区),4,0,4
311,100,A区（报刊218）,136,43,93
311,101,B区（报刊222）,152,81,71
311,113,C区(新书借阅区),4,0,4
376,100,A区（报刊218）,136,54,82
376,101,B区（报刊222）,152,89,63
376,113,C区(新书借阅区),4,0,4
453,100,A区（报刊218）,136,69,67
453,101,B区（报刊222）,152,104,48
453,113,C区(新书借阅区),4,0,4
489,100,A区（报刊218）,136,69,67
489,101,B区（报刊222）,152,103,49
489,113,C区(新书借阅区),4,0,4
544,100,A区（报刊218）,136,70,66
544,101,B区（报刊222）,152,99,53
544,113,C区(新书借阅区),4,0,4
