minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
2,100,A区（报刊218）,136,10,126
2,101,B区（报刊222）,152,8,144
2,113,C区(新书借阅区),4,0,4
173,100,A区（报刊218）,136,14,122
173,101,B区（报刊222）,152,16,136
173,113,C区(新书借阅区),4,0,4
286,100,A区（报刊218）,136,14,122
286,101,B区（报刊222）,152,19,133
286,113,C区(新书借阅区),4,0,4
345,100,A区（报刊218）,136,16,120
345,101,B区（报刊222）,152,19,133
345,113,C区(新书借阅区),4,0,4
398,100,A区（报刊218）,136,16,120
398,101,B区（报刊222）,152,22,130
398,113,C区(新书借阅区),4,0,4
458,100,A区（报刊218）,136,16,120
458,101,B区（报刊222）,152,22,130
458,113,C区(新书借阅区),4,0,4
489,100,A区（报刊218）,136,16,120
489,101,B区（报刊222）,152,24,128
489,113,C区(新书借阅区),4,0,4
544,100,A区（报刊218）,136,17,119
544,101,B区（报刊222）,152,23,129
544,113,C区(新书借阅区),4,0,4
601,100,A区（报刊218）,136,16,120
601,101,B区（报刊222）,152,20,132
601,113,C区(新书借阅区),4,0,4
