minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
47,100,A区（报刊218）,136,56,80
47,101,B区（报刊222）,152,95,57
47,113,C区(新书借阅区),4,0,4
144,100,A区（报刊218）,136,87,49
144,101,B区（报刊222）,152,134,18
144,113,C区(新书借阅区),4,0,4
228,100,A区（报刊218）,136,95,41
228,101,B区（报刊222）,152,137,15
228,113,C区(新书借阅区),4,0,4
266,100,A区（报刊218）,136,99,37
266,101,B区（报刊222）,152,140,12
266,113,C区(新书借阅区),4,0,4
298,100,A区（报刊218）,136,101,35
298,101,B区（报刊222）,152,142,10
298,113,C区(新书借阅区),4,0,4
333,100,A区（报刊218）,136,101,35
333,101,B区（报刊222）,152,145,7
333,113,C区(新书借阅区),4,0,4
352,100,A区（报刊218）,136,104,32
352,101,B区（报刊222）,152,143,9
352,113,C区(新书借阅区),4,0,4
385,100,A区（报刊218）,136,109,27
385,101,B区（报刊222）,152,151,1
385,113,C区(新书借阅区),4,0,4
419,100,A区（报刊218）,136,113,23
419,101,B区（报刊222）,152,152,0
419,113,C区(新书借阅区),4,0,4
452,100,A区（报刊218）,136,118,18
452,101,B区（报刊222）,152,152,0
452,113,C区(新书借阅区),4,0,4
470,100,A区（报刊218）,136,120,16
470,101,B区（报刊222）,152,148,4
470,113,C区(新书借阅区),4,0,4
483,100,A区（报刊218）,136,127,9
483,101,B区（报刊222）,152,151,1
483,113,C区(新书借阅区),4,0,4
528,100,A区（报刊218）,136,128,8
528,101,B区（报刊222）,152,149,3
528,113,C区(新书借阅区),4,0,4
557,100,A区（报刊218）,136,127,9
557,101,B区（报刊222）,152,145,7
557,113,C区(新书借阅区),4,0,4
586,100,A区（报刊218）,136,123,13
586,101,B区（报刊222）,152,143,9
586,113,C区(新书借阅区),4,0,4
601,100,A区（报刊218）,136,121,15
601,101,B区（报刊222）,152,142,10
601,113,C区(新书借阅区),4,0,4
639,100,A区（报刊218）,136,118,18
639,101,B区（报刊222）,152,137,15
639,113,C区(新书借阅区),4,0,4
658,100,A区（报刊218）,136,119,17
658,101,B区（报刊222）,152,137,15
658,113,C区(新书借阅区),4,0,4
691,100,A区（报刊218）,136,120,16
691,101,B区（报刊222）,152,138,14
691,113,C区(新书借阅区),4,0,4
708,100,A区（报刊218）,136,119,17
708,101,B区（报刊222）,152,137,15
708,113,C区(新书借阅区),4,0,4
