minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
2,100,A区（报刊218）,136,12,124
2,101,B区（报刊222）,152,20,132
2,113,C区(新书借阅区),4,0,4
174,100,A区（报刊218）,136,34,102
174,101,B区（报刊222）,152,65,87
174,113,C区(新书借阅区),4,0,4
286,100,A区（报刊218）,136,28,108
286,101,B区（报刊222）,152,66,86
286,113,C区(新书借阅区),4,0,4
345,100,A区（报刊218）,136,36,100
345,101,B区（报刊222）,152,66,86
345,113,C区(新书借阅区),4,0,4
402,100,A区（报刊218）,136,45,91
402,101,B区（报刊222）,152,72,80
402,113,C区(新书借阅区),4,0,4
461,100,A区（报刊218）,136,52,84
461,101,B区（报刊222）,152,83,69
461,113,C区(新书借阅区),4,0,4
509,100,A区（报刊218）,136,51,85
509,101,B区（报刊222）,152,87,65
509,113,C区(新书借阅区),4,0,4
554,100,A区（报刊218）,136,48,88
554,101,B区（报刊222）,152,89,63
554,113,C区(新书借阅区),4,0,4
610,100,A区（报刊218）,136,45,91
610,101,B区（报刊222）,152,72,80
610,113,C区(新书借阅区),4,0,4
