minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
3,100,A区（报刊218）,136,25,111
3,101,B区（报刊222）,152,52,100
3,113,C区(新书借阅区),4,4,0
114,100,A区（报刊218）,136,81,55
114,101,B区（报刊222）,152,119,33
114,113,C区(新书借阅区),4,4,0
180,100,A区（报刊218）,136,88,48
180,101,B区（报刊222）,152,125,27
180,113,C区(新书借阅区),4,4,0
244,100,A区（报刊218）,136,85,51
244,101,B区（报刊222）,152,135,17
244,113,C区(新书借阅区),4,4,0
298,100,A区（报刊218）,136,94,42
298,101,B区（报刊222）,152,144,8
298,113,C区(新书借阅区),4,4,0
348,100,A区（报刊218）,136,107,29
348,101,B区（报刊222）,152,148,4
348,113,C区(新书借阅区),4,4,0
390,100,A区（报刊218）,136,114,22
390,101,B区（报刊222）,152,150,2
390,113,C区(新书借阅区),4,4,0
463,100,A区（报刊218）,136,123,13
463,101,B区（报刊222）,152,150,2
463,113,C区(新书借阅区),4,4,0
512,100,A区（报刊218）,136,121,15
512,101,B区（报刊222）,152,149,3
512,113,C区(新书借阅区),4,4,0
570,100,A区（报刊218）,136,113,23
570,101,B区（报刊222）,152,143,9
570,113,C区(新书借阅区),4,4,0
622,100,A区（报刊218）,136,97,39
622,101,B区（报刊222）,152,136,16
622,113,C区(新书借阅区),4,4,0
662,100,A区（报刊218）,136,95,41
662,101,B区（报刊222）,152,135,17
662,113,C区(新书借阅区),4,4,0
