minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
3,100,A区（报刊218）,136,10,126
3,101,B区（报刊222）,152,23,129
3,113,C区(新书借阅区),4,0,4
144,100,A区（报刊218）,136,33,103
144,101,B区（报刊222）,152,72,80
144,113,C区(新书借阅区),4,0,4
230,100,A区（报刊218）,136,28,108
230,101,B区（报刊222）,152,72,80
230,113,C区(新书借阅区),4,0,4
269,100,A区（报刊218）,136,35,101
269,101,B区（报刊222）,152,74,78
269,113,C区(新书借阅区),4,0,4
301,100,A区（报刊218）,136,42,94
301,101,B区（报刊222）,152,75,77
301,113,C区(新书借阅区),4,0,4
337,100,A区（报刊218）,136,44,92
337,101,B区（报刊222）,152,80,72
337,113,C区(新书借阅区),4,0,4
355,100,A区（报刊218）,136,44,92
355,101,B区（报刊222）,152,77,75
355,113,C区(新书借阅区),4,0,4
395,100,A区（报刊218）,136,47,89
395,101,B区（报刊222）,152,80,72
395,113,C区(新书借阅区),4,0,4
421,100,A区（报刊218）,136,47,89
421,101,B区（报刊222）,152,82,70
421,113,C区(新书借阅区),4,0,4
453,100,A区（报刊218）,136,48,88
453,101,B区（报刊222）,152,83,69
453,113,C区(新书借阅区),4,0,4
469,100,A区（报刊218）,136,49,87
469,101,B区（报刊222）,152,87,65
469,113,C区(新书借阅区),4,0,4
482,100,A区（报刊218）,136,53,83
482,101,B区（报刊222）,152,88,64
482,113,C区(新书借阅区),4,0,4
522,100,A区（报刊218）,136,49,87
522,101,B区（报刊222）,152,89,63
522,113,C区(新书借阅区),4,0,4
541,100,A区（报刊218）,136,47,89
541,101,B区（报刊222）,152,90,62
541,113,C区(新书借阅区),4,0,4
