minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
55,100,A区（报刊218）,136,27,109
55,101,B区（报刊222）,152,56,96
55,113,C区(新书借阅区),4,0,4
152,100,A区（报刊218）,136,45,91
152,101,B区（报刊222）,152,103,49
152,113,C区(新书借阅区),4,0,4
244,100,A区（报刊218）,136,48,88
244,101,B区（报刊222）,152,116,36
244,113,C区(新书借阅区),4,0,4
296,100,A区（报刊218）,136,55,81
296,101,B区（报刊222）,152,115,37
296,113,C区(新书借阅区),4,0,4
329,100,A区（报刊218）,136,60,76
329,101,B区（报刊222）,152,115,37
329,113,C区(新书借阅区),4,0,4
353,100,A区（报刊218）,136,63,73
353,101,B区（报刊222）,152,116,36
353,113,C区(新书借阅区),4,0,4
390,100,A区（报刊218）,136,74,62
390,101,B区（报刊222）,152,121,31
390,113,C区(新书借阅区),4,0,4
421,100,A区（报刊218）,136,87,49
421,101,B区（报刊222）,152,131,21
421,113,C区(新书借阅区),4,0,4
458,100,A区（报刊218）,136,96,40
458,101,B区（报刊222）,152,133,19
458,113,C区(新书借阅区),4,0,4
474,100,A区（报刊218）,136,103,33
474,101,B区（报刊222）,152,134,18
474,113,C区(新书借阅区),4,0,4
510,100,A区（报刊218）,136,102,34
510,101,B区（报刊222）,152,130,22
510,113,C区(新书借阅区),4,0,4
540,100,A区（报刊218）,136,98,38
540,101,B区（报刊222）,152,133,19
540,113,C区(新书借阅区),4,0,4
580,100,A区（报刊218）,136,90,46
580,101,B区（报刊222）,152,124,28
580,113,C区(新书借阅区),4,0,4
600,100,A区（报刊218）,136,82,54
600,101,B区（报刊222）,152,124,28
600,113,C区(新书借阅区),4,0,4
639,100,A区（报刊218）,136,81,55
639,101,B区（报刊222）,152,123,29
639,113,C区(新书借阅区),4,0,4
660,100,A区（报刊218）,136,83,53
660,101,B区（报刊222）,152,122,30
660,113,C区(新书借阅区),4,0,4
693,100,A区（报刊218）,136,82,54
693,101,B区（报刊222）,152,118,34
693,113,C区(新书借阅区),4,0,4
711,100,A区（报刊218）,136,86,50
711,101,B区（报刊222）,152,116,36
711,113,C区(新书借阅区),4,0,4
743,100,A区（报刊218）,136,85,51
743,101,B区（报刊222）,152,107,45
743,113,C区(新书借阅区),4,0,4
796,100,A区（报刊218）,136,75,61
796,101,B区（报刊222）,152,103,49
796,113,C区(新书借阅区),4,0,4
836,100,A区（报刊218）,136,32,104
836,101,B区（报刊222）,152,57,95
836,113,C区(新书借阅区),4,0,4
1422,100,A区（报刊218）,136,9,127
1422,101,B区（报刊222）,152,16,136
1422,113,C区(新书借阅区),4,0,4
