minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
7,100,A区（报刊218）,136,14,122
7,101,B区（报刊222）,152,18,134
7,113,C区(新书借阅区),4,0,4
207,100,A区（报刊218）,136,44,92
207,101,B区（报刊222）,152,68,84
207,113,C区(新书借阅区),4,0,4
326,100,A区（报刊218）,136,44,92
326,101,B区（报刊222）,152,78,74
326,113,C区(新书借阅区),4,1,3
409,100,A区（报刊218）,136,52,84
409,101,B区（报刊222）,152,90,62
409,113,C区(新书借阅区),4,2,2
473,100,A区（报刊218）,136,57,79
473,101,B区（报刊222）,152,95,57
473,113,C区(新书借阅区),4,2,2
522,100,A区（报刊218）,136,55,81
522,101,B区（报刊222）,152,97,55
522,113,C区(新书借阅区),4,2,2
