minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
67,100,A区（报刊218）,136,26,110
67,101,B区（报刊222）,152,49,103
67,113,C区(新书借阅区),4,0,4
157,100,A区（报刊218）,136,47,89
157,101,B区（报刊222）,152,87,65
157,113,C区(新书借阅区),4,0,4
252,100,A区（报刊218）,136,45,91
252,101,B区（报刊222）,152,90,62
252,113,C区(新书借阅区),4,0,4
309,100,A区（报刊218）,136,51,85
309,101,B区（报刊222）,152,100,52
309,113,C区(新书借阅区),4,0,4
353,100,A区（报刊218）,136,58,78
353,101,B区（报刊222）,152,112,40
353,113,C区(新书借阅区),4,0,4
392,100,A区（报刊218）,136,66,70
392,101,B区（报刊222）,152,122,30
392,113,C区(新书借阅区),4,0,4
427,100,A区（报刊218）,136,71,65
427,101,B区（报刊222）,152,126,26
427,113,C区(新书借阅区),4,0,4
463,100,A区（报刊218）,136,77,59
463,101,B区（报刊222）,152,128,24
463,113,C区(新书借阅区),4,0,4
480,100,A区（报刊218）,136,82,54
480,101,B区（报刊222）,152,129,23
480,113,C区(新书借阅区),4,0,4
530,100,A区（报刊218）,136,83,53
530,101,B区（报刊222）,152,125,27
530,113,C区(新书借阅区),4,0,4
561,100,A区（报刊218）,136,79,57
561,101,B区（报刊222）,152,116,36
561,113,C区(新书借阅区),4,0,4
594,100,A区（报刊218）,136,73,63
594,101,B区（报刊222）,152,109,43
594,113,C区(新书借阅区),4,0,4
