minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
208,100,A区（报刊218）,136,38,98
208,101,B区（报刊222）,152,70,82
208,113,C区(新书借阅区),4,1,3
326,100,A区（报刊218）,136,42,94
326,101,B区（报刊222）,152,83,69
326,113,C区(新书借阅区),4,1,3
408,100,A区（报刊218）,136,49,87
408,101,B区（报刊222）,152,95,57
408,113,C区(新书借阅区),4,1,3
471,100,A区（报刊218）,136,54,82
471,101,B区（报刊222）,152,97,55
471,113,C区(新书借阅区),4,1,3
519,100,A区（报刊218）,136,56,80
519,101,B区（报刊222）,152,96,56
519,113,C区(新书借阅区),4,1,3
581,100,A区（报刊218）,136,51,85
581,101,B区（报刊222）,152,85,67
581,113,C区(新书借阅区),4,1,3
635,100,A区（报刊218）,136,54,82
635,101,B区（报刊222）,152,79,73
635,113,C区(新书借阅区),4,1,3
690,100,A区（报刊218）,136,53,83
690,101,B区（报刊222）,152,75,77
690,113,C区(新书借阅区),4,1,3
729,100,A区（报刊218）,136,49,87
729,101,B区（报刊222）,152,72,80
729,113,C区(新书借阅区),4,1,3
