minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
5,100,A区（报刊218）,136,10,126
5,101,B区（报刊222）,152,9,143
5,113,C区(新书借阅区),4,0,4
169,100,A区（报刊218）,136,21,115
169,101,B区（报刊222）,152,27,125
169,113,C区(新书借阅区),4,0,4
267,100,A区（报刊218）,136,24,112
267,101,B区（报刊222）,152,29,123
267,113,C区(新书借阅区),4,0,4
336,100,A区（报刊218）,136,25,111
336,101,B区（报刊222）,152,28,124
336,113,C区(新书借阅区),4,0,4
390,100,A区（报刊218）,136,26,110
390,101,B区（报刊222）,152,30,122
390,113,C区(新书借阅区),4,0,4
448,100,A区（报刊218）,136,27,109
448,101,B区（报刊222）,152,30,122
448,113,C区(新书借阅区),4,0,4
484,100,A区（报刊218）,136,27,109
484,101,B区（报刊222）,152,28,124
484,113,C区(新书借阅区),4,0,4
