minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
5,100,A区（报刊218）,136,12,124
5,101,B区（报刊222）,152,17,135
5,113,C区(新书借阅区),4,0,4
210,100,A区（报刊218）,136,47,89
210,101,B区（报刊222）,152,72,80
210,113,C区(新书借阅区),4,0,4
332,100,A区（报刊218）,136,56,80
332,101,B区（报刊222）,152,93,59
332,113,C区(新书借阅区),4,0,4
420,100,A区（报刊218）,136,73,63
420,101,B区（报刊222）,152,112,40
420,113,C区(新书借阅区),4,1,3
500,100,A区（报刊218）,136,87,49
500,101,B区（报刊222）,152,114,38
500,113,C区(新书借阅区),4,1,3
583,100,A区（报刊218）,136,85,51
583,101,B区（报刊222）,152,107,45
583,113,C区(新书借阅区),4,1,3
646,100,A区（报刊218）,136,72,64
646,101,B区（报刊222）,152,97,55
646,113,C区(新书借阅区),4,0,4
