minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
3,100,A区（报刊218）,136,17,119
3,101,B区（报刊222）,152,24,128
3,113,C区(新书借阅区),4,0,4
148,100,A区（报刊218）,136,36,100
148,101,B区（报刊222）,152,68,84
148,113,C区(新书借阅区),4,0,4
237,100,A区（报刊218）,136,39,97
237,101,B区（报刊222）,152,68,84
237,113,C区(新书借阅区),4,0,4
286,100,A区（报刊218）,136,49,87
286,101,B区（报刊222）,152,80,72
286,113,C区(新书借阅区),4,0,4
315,100,A区（报刊218）,136,51,85
315,101,B区（报刊222）,152,83,69
315,113,C区(新书借阅区),4,0,4
345,100,A区（报刊218）,136,51,85
345,101,B区（报刊222）,152,92,60
345,113,C区(新书借阅区),4,0,4
359,100,A区（报刊218）,136,51,85
359,101,B区（报刊222）,152,95,57
359,113,C区(新书借阅区),4,0,4
410,100,A区（报刊218）,136,56,80
410,101,B区（报刊222）,152,102,50
410,113,C区(新书借阅区),4,0,4
436,100,A区（报刊218）,136,56,80
436,101,B区（报刊222）,152,103,49
436,113,C区(新书借阅区),4,0,4
462,100,A区（报刊218）,136,57,79
462,101,B区（报刊222）,152,102,50
462,113,C区(新书借阅区),4,0,4
476,100,A区（报刊218）,136,57,79
476,101,B区（报刊222）,152,102,50
476,113,C区(新书借阅区),4,0,4
514,100,A区（报刊218）,136,58,78
514,101,B区（报刊222）,152,102,50
514,113,C区(新书借阅区),4,0,4
540,100,A区（报刊218）,136,58,78
540,101,B区（报刊222）,152,103,49
540,113,C区(新书借阅区),4,0,4
580,100,A区（报刊218）,136,57,79
580,101,B区（报刊222）,152,95,57
580,113,C区(新书借阅区),4,0,4
598,100,A区（报刊218）,136,59,77
598,101,B区（报刊222）,152,96,56
598,113,C区(新书借阅区),4,0,4
