minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
69,100,A区（报刊218）,136,49,87
69,101,B区（报刊222）,152,72,80
69,113,C区(新书借阅区),4,4,0
225,100,A区（报刊218）,136,68,68
225,101,B区（报刊222）,152,103,49
225,113,C区(新书借阅区),4,4,0
386,100,A区（报刊218）,136,88,48
386,101,B区（报刊222）,152,116,36
386,113,C区(新书借阅区),4,4,0
525,100,A区（报刊218）,136,94,42
525,101,B区（报刊222）,152,119,33
525,113,C区(新书借阅区),4,4,0
623,100,A区（报刊218）,136,77,59
623,101,B区（报刊222）,152,107,45
623,113,C区(新书借阅区),4,4,0
704,100,A区（报刊218）,136,71,65
704,101,B区（报刊222）,152,96,56
704,113,C区(新书借阅区),4,4,0
