minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
174,100,A区（报刊218）,136,50,86
174,101,B区（报刊222）,152,97,55
174,113,C区(新书借阅区),4,0,4
294,100,A区（报刊218）,136,54,82
294,101,B区（报刊222）,152,114,38
294,113,C区(新书借阅区),4,0,4
358,100,A区（报刊218）,136,59,77
358,101,B区（报刊222）,152,123,29
358,113,C区(新书借阅区),4,0,4
436,100,A区（报刊218）,136,70,66
436,101,B区（报刊222）,152,129,23
436,113,C区(新书借阅区),4,0,4
486,100,A区（报刊218）,136,77,59
486,101,B区（报刊222）,152,132,20
486,113,C区(新书借阅区),4,0,4
549,100,A区（报刊218）,136,78,58
549,101,B区（报刊222）,152,128,24
549,113,C区(新书借阅区),4,0,4
