minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
1,100,A区（报刊218）,136,10,126
1,101,B区（报刊222）,152,11,141
1,113,C区(新书借阅区),4,0,4
217,100,A区（报刊218）,136,29,107
217,101,B区（报刊222）,152,54,98
217,113,C区(新书借阅区),4,0,4
353,100,A区（报刊218）,136,41,95
353,101,B区（报刊222）,152,77,75
353,113,C区(新书借阅区),4,0,4
442,100,A区（报刊218）,136,52,84
442,101,B区（报刊222）,152,97,55
442,113,C区(新书借阅区),4,0,4
533,100,A区（报刊218）,136,64,72
533,101,B区（报刊222）,152,97,55
533,113,C区(新书借阅区),4,0,4
606,100,A区（报刊218）,136,63,73
606,101,B区（报刊222）,152,87,65
606,113,C区(新书借阅区),4,0,4
674,100,A区（报刊218）,136,58,78
674,101,B区（报刊222）,152,75,77
674,113,C区(新书借阅区),4,0,4
723,100,A区（报刊218）,136,60,76
723,101,B区（报刊222）,152,65,87
723,113,C区(新书借阅区),4,0,4
