minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
3,100,A区（报刊218）,136,20,116
3,101,B区（报刊222）,152,49,103
3,113,C区(新书借阅区),4,4,0
117,100,A区（报刊218）,136,67,69
117,101,B区（报刊222）,152,116,36
117,113,C区(新书借阅区),4,4,0
186,100,A区（报刊218）,136,79,57
186,101,B区（报刊222）,152,126,26
186,113,C区(新书借阅区),4,4,0
241,100,A区（报刊218）,136,78,58
241,101,B区（报刊222）,152,130,22
241,113,C区(新书借阅区),4,4,0
289,100,A区（报刊218）,136,78,58
289,101,B区（报刊222）,152,137,15
289,113,C区(新书借阅区),4,4,0
319,100,A区（报刊218）,136,85,51
319,101,B区（报刊222）,152,140,12
319,113,C区(新书借阅区),4,4,0
352,100,A区（报刊218）,136,87,49
352,101,B区（报刊222）,152,139,13
352,113,C区(新书借阅区),4,4,0
390,100,A区（报刊218）,136,94,42
390,101,B区（报刊222）,152,142,10
390,113,C区(新书借阅区),4,4,0
436,100,A区（报刊218）,136,96,40
436,101,B区（报刊222）,152,146,6
436,113,C区(新书借阅区),4,4,0
473,100,A区（报刊218）,136,99,37
473,101,B区（报刊222）,152,147,5
473,113,C区(新书借阅区),4,4,0
501,100,A区（报刊218）,136,99,37
501,101,B区（报刊222）,152,146,6
501,113,C区(新书借阅区),4,4,0
