minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
10,100,A区（报刊218）,136,11,125
10,101,B区（报刊222）,152,13,139
10,113,C区(新书借阅区),4,0,4
250,100,A区（报刊218）,136,30,106
250,101,B区（报刊222）,152,68,84
250,113,C区(新书借阅区),4,0,4
400,100,A区（报刊218）,136,50,86
400,101,B区（报刊222）,152,75,77
400,113,C区(新书借阅区),4,0,4
508,100,A区（报刊218）,136,57,79
508,101,B区（报刊222）,152,87,65
508,113,C区(新书借阅区),4,0,4
596,100,A区（报刊218）,136,49,87
596,101,B区（报刊222）,152,78,74
596,113,C区(新书借阅区),4,0,4
647,100,A区（报刊218）,136,42,94
647,101,B区（报刊222）,152,74,78
647,113,C区(新书借阅区),4,0,4
694,100,A区（报刊218）,136,42,94
694,101,B区（报刊222）,152,69,83
694,113,C区(新书借阅区),4,0,4
756,100,A区（报刊218）,136,37,99
756,101,B区（报刊222）,152,57,95
756,113,C区(新书借阅区),4,0,4
840,100,A区（报刊218）,136,136,0
840,101,B区（报刊222）,152,152,0
840,113,C区(新书借阅区),4,4,0
