minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
3,100,A区（报刊218）,136,13,123
3,101,B区（报刊222）,152,10,142
3,113,C区(新书借阅区),4,0,4
228,100,A区（报刊218）,136,33,103
228,101,B区（报刊222）,152,66,86
228,113,C区(新书借阅区),4,1,3
353,100,A区（报刊218）,136,48,88
353,101,B区（报刊222）,152,90,62
353,113,C区(新书借阅区),4,2,2
433,100,A区（报刊218）,136,63,73
433,101,B区（报刊222）,152,101,51
433,113,C区(新书借阅区),4,2,2
497,100,A区（报刊218）,136,78,58
497,101,B区（报刊222）,152,100,52
497,113,C区(新书借阅区),4,2,2
553,100,A区（报刊218）,136,74,62
553,101,B区（报刊222）,152,99,53
553,113,C区(新书借阅区),4,2,2
