minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
2,100,A区（报刊218）,136,11,125
2,101,B区（报刊222）,152,17,135
2,113,C区(新书借阅区),4,0,4
146,100,A区（报刊218）,136,33,103
146,101,B区（报刊222）,152,73,79
146,113,C区(新书借阅区),4,0,4
236,100,A区（报刊218）,136,38,98
236,101,B区（报刊222）,152,82,70
236,113,C区(新书借阅区),4,0,4
284,100,A区（报刊218）,136,48,88
284,101,B区（报刊222）,152,91,61
284,113,C区(新书借阅区),4,0,4
317,100,A区（报刊218）,136,54,82
317,101,B区（报刊222）,152,93,59
317,113,C区(新书借阅区),4,0,4
348,100,A区（报刊218）,136,58,78
348,101,B区（报刊222）,152,98,54
348,113,C区(新书借阅区),4,0,4
362,100,A区（报刊218）,136,62,74
362,101,B区（报刊222）,152,101,51
362,113,C区(新书借阅区),4,0,4
