minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
5,100,A区（报刊218）,136,29,107
5,101,B区（报刊222）,152,57,95
5,113,C区(新书借阅区),4,4,0
108,100,A区（报刊218）,136,75,61
108,101,B区（报刊222）,152,125,27
108,113,C区(新书借阅区),4,4,0
167,100,A区（报刊218）,136,91,45
167,101,B区（报刊222）,152,141,11
167,113,C区(新书借阅区),4,4,0
214,100,A区（报刊218）,136,92,44
214,101,B区（报刊222）,152,145,7
214,113,C区(新书借阅区),4,4,0
260,100,A区（报刊218）,136,96,40
260,101,B区（报刊222）,152,149,3
260,113,C区(新书借阅区),4,4,0
301,100,A区（报刊218）,136,105,31
301,101,B区（报刊222）,152,152,0
301,113,C区(新书借阅区),4,4,0
