minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
82,100,A区（报刊218）,136,22,114
82,101,B区（报刊222）,152,45,107
82,113,C区(新书借阅区),4,0,4
232,100,A区（报刊218）,136,35,101
232,101,B区（报刊222）,152,77,75
232,113,C区(新书借阅区),4,0,4
371,100,A区（报刊218）,136,46,90
371,101,B区（报刊222）,152,99,53
371,113,C区(新书借阅区),4,0,4
495,100,A区（报刊218）,136,63,73
495,101,B区（报刊222）,152,121,31
495,113,C区(新书借阅区),4,0,4
588,100,A区（报刊218）,136,57,79
588,101,B区（报刊222）,152,113,39
588,113,C区(新书借阅区),4,0,4
644,100,A区（报刊218）,136,53,83
644,101,B区（报刊222）,152,106,46
644,113,C区(新书借阅区),4,0,4
