minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
86,100,A区（报刊218）,136,21,115
86,101,B区（报刊222）,152,51,101
86,113,C区(新书借阅区),4,0,4
257,100,A区（报刊218）,136,40,96
257,101,B区（报刊222）,152,100,52
257,113,C区(新书借阅区),4,0,4
441,100,A区（报刊218）,136,74,62
441,101,B区（报刊222）,152,119,33
441,113,C区(新书借阅区),4,3,1
559,100,A区（报刊218）,136,75,61
559,101,B区（报刊222）,152,113,39
559,113,C区(新书借阅区),4,2,2
648,100,A区（报刊218）,136,59,77
648,101,B区（报刊222）,152,96,56
648,113,C区(新书借阅区),4,0,4
711,100,A区（报刊218）,136,59,77
711,101,B区（报刊222）,152,97,55
711,113,C区(新书借阅区),4,2,2
