minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
9,100,A区（报刊218）,136,12,124
9,101,B区（报刊222）,152,12,140
9,113,C区(新书借阅区),4,0,4
216,100,A区（报刊218）,136,32,104
216,101,B区（报刊222）,152,62,90
216,113,C区(新书借阅区),4,0,4
352,100,A区（报刊218）,136,43,93
352,101,B区（报刊222）,152,91,61
352,113,C区(新书借阅区),4,0,4
439,100,A区（报刊218）,136,68,68
439,101,B区（报刊222）,152,109,43
439,113,C区(新书借阅区),4,3,1
540,100,A区（报刊218）,136,79,57
540,101,B区（报刊222）,152,115,37
540,113,C区(新书借阅区),4,3,1
627,100,A区（报刊218）,136,65,71
627,101,B区（报刊222）,152,99,53
627,113,C区(新书借阅区),4,2,2
