minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
2,100,A区（报刊218）,136,21,115
2,101,B区（报刊222）,152,42,110
2,113,C区(新书借阅区),4,4,0
115,100,A区（报刊218）,136,70,66
115,101,B区（报刊222）,152,99,53
115,113,C区(新书借阅区),4,4,0
178,100,A区（报刊218）,136,79,57
178,101,B区（报刊222）,152,112,40
178,113,C区(新书借阅区),4,4,0
234,100,A区（报刊218）,136,74,62
234,101,B区（报刊222）,152,109,43
234,113,C区(新书借阅区),4,4,0
276,100,A区（报刊218）,136,79,57
276,101,B区（报刊222）,152,109,43
276,113,C区(新书借阅区),4,4,0
308,100,A区（报刊218）,136,87,49
308,101,B区（报刊222）,152,115,37
308,113,C区(新书借阅区),4,4,0
343,100,A区（报刊218）,136,96,40
343,101,B区（报刊222）,152,121,31
343,113,C区(新书借阅区),4,4,0
365,100,A区（报刊218）,136,100,36
365,101,B区（报刊222）,152,123,29
365,113,C区(新书借阅区),4,4,0
