minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
82,100,A区（报刊218）,136,9,127
82,101,B区（报刊222）,152,9,143
82,113,C区(新书借阅区),4,0,4
170,100,A区（报刊218）,136,9,127
170,101,B区（报刊222）,152,8,144
170,113,C区(新书借阅区),4,0,4
268,100,A区（报刊218）,136,9,127
268,101,B区（报刊222）,152,8,144
268,113,C区(新书借阅区),4,0,4
334,100,A区（报刊218）,136,9,127
334,101,B区（报刊222）,152,8,144
334,113,C区(新书借阅区),4,0,4
371,100,A区（报刊218）,136,9,127
371,101,B区（报刊222）,152,8,144
371,113,C区(新书借阅区),4,0,4
427,100,A区（报刊218）,136,9,127
427,101,B区（报刊222）,152,8,144
427,113,C区(新书借阅区),4,0,4
499,100,A区（报刊218）,136,9,127
499,101,B区（报刊222）,152,8,144
499,113,C区(新书借阅区),4,0,4
536,100,A区（报刊218）,136,9,127
536,101,B区（报刊222）,152,8,144
536,113,C区(新书借阅区),4,0,4
