minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
59,100,A区（报刊218）,136,21,115
59,101,B区（报刊222）,152,40,112
59,113,C区(新书借阅区),4,0,4
141,100,A区（报刊218）,136,44,92
141,101,B区（报刊222）,152,84,68
141,113,C区(新书借阅区),4,0,4
224,100,A区（报刊218）,136,44,92
224,101,B区（报刊222）,152,90,62
224,113,C区(新书借阅区),4,0,4
263,100,A区（报刊218）,136,47,89
263,101,B区（报刊222）,152,92,60
263,113,C区(新书借阅区),4,0,4
294,100,A区（报刊218）,136,56,80
294,101,B区（报刊222）,152,98,54
294,113,C区(新书借阅区),4,0,4
317,100,A区（报刊218）,136,55,81
317,101,B区（报刊222）,152,101,51
317,113,C区(新书借阅区),4,0,4
343,100,A区（报刊218）,136,61,75
343,101,B区（报刊222）,152,106,46
343,113,C区(新书借阅区),4,0,4
356,100,A区（报刊218）,136,62,74
356,101,B区（报刊222）,152,107,45
356,113,C区(新书借阅区),4,0,4
395,100,A区（报刊218）,136,69,67
395,101,B区（报刊222）,152,113,39
395,113,C区(新书借阅区),4,0,4
