minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
5,100,A区（报刊218）,136,33,103
5,101,B区（报刊222）,152,60,92
5,113,C区(新书借阅区),4,4,0
109,100,A区（报刊218）,136,89,47
109,101,B区（报刊222）,152,142,10
109,113,C区(新书借阅区),4,4,0
170,100,A区（报刊218）,136,105,31
170,101,B区（报刊222）,152,149,3
170,113,C区(新书借阅区),4,4,0
219,100,A区（报刊218）,136,115,21
219,101,B区（报刊222）,152,151,1
219,113,C区(新书借阅区),4,4,0
266,100,A区（报刊218）,136,120,16
266,101,B区（报刊222）,152,150,2
266,113,C区(新书借阅区),4,4,0
308,100,A区（报刊218）,136,126,10
308,101,B区（报刊222）,152,151,1
308,113,C区(新书借阅区),4,4,0
347,100,A区（报刊218）,136,131,5
347,101,B区（报刊222）,152,152,0
347,113,C区(新书借阅区),4,4,0
382,100,A区（报刊218）,136,136,0
382,101,B区（报刊222）,152,152,0
382,113,C区(新书借阅区),4,4,0
446,100,A区（报刊218）,136,136,0
446,101,B区（报刊222）,152,152,0
446,113,C区(新书借阅区),4,4,0
490,100,A区（报刊218）,136,134,2
490,101,B区（报刊222）,152,152,0
490,113,C区(新书借阅区),4,4,0
542,100,A区（报刊218）,136,133,3
542,101,B区（报刊222）,152,148,4
542,113,C区(新书借阅区),4,4,0
589,100,A区（报刊218）,136,124,12
589,101,B区（报刊222）,152,142,10
589,113,C区(新书借阅区),4,4,0
619,100,A区（报刊218）,136,118,18
619,101,B区（报刊222）,152,140,12
619,113,C区(新书借阅区),4,4,0
658,100,A区（报刊218）,136,112,24
658,101,B区（报刊222）,152,141,11
658,113,C区(新书借阅区),4,4,0
696,100,A区（报刊218）,136,111,25
696,101,B区（报刊222）,152,136,16
696,113,C区(新书借阅区),4,4,0
723,100,A区（报刊218）,136,107,29
723,101,B区（报刊222）,152,135,17
723,113,C区(新书借阅区),4,4,0
787,100,A区（报刊218）,136,86,50
787,101,B区（报刊222）,152,116,36
787,113,C区(新书借阅区),4,4,0
1431,100,A区（报刊218）,136,18,118
1431,101,B区（报刊222）,152,49,103
1431,113,C区(新书借阅区),4,4,0
