minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
64,100,A区（报刊218）,136,10,126
64,101,B区（报刊222）,152,12,140
64,113,C区(新书借阅区),4,0,4
172,100,A区（报刊218）,136,11,125
172,101,B区（报刊222）,152,17,135
172,113,C区(新书借阅区),4,0,4
286,100,A区（报刊218）,136,15,121
286,101,B区（报刊222）,152,20,132
286,113,C区(新书借阅区),4,0,4
347,100,A区（报刊218）,136,17,119
347,101,B区（报刊222）,152,24,128
347,113,C区(新书借阅区),4,0,4
402,100,A区（报刊218）,136,18,118
402,101,B区（报刊222）,152,26,126
402,113,C区(新书借阅区),4,0,4
462,100,A区（报刊218）,136,21,115
462,101,B区（报刊222）,152,27,125
462,113,C区(新书借阅区),4,0,4
509,100,A区（报刊218）,136,22,114
509,101,B区（报刊222）,152,28,124
509,113,C区(新书借阅区),4,0,4
555,100,A区（报刊218）,136,21,115
555,101,B区（报刊222）,152,26,126
555,113,C区(新书借阅区),4,0,4
608,100,A区（报刊218）,136,23,113
608,101,B区（报刊222）,152,24,128
608,113,C区(新书借阅区),4,0,4
663,100,A区（报刊218）,136,23,113
663,101,B区（报刊222）,152,23,129
663,113,C区(新书借阅区),4,0,4
