minute,id,name,TotalCount,UnavailableSpace,AvailableSpace
4,100,A区（报刊218）,136,13,123
4,101,B区（报刊222）,152,11,141
4,113,C区(新书借阅区),4,0,4
199,100,A区（报刊218）,136,45,91
199,101,B区（报刊222）,152,77,75
199,113,C区(新书借阅区),4,0,4
307,100,A区（报刊218）,136,58,78
307,101,B区（报刊222）,152,102,50
307,113,C区(新书借阅区),4,0,4
368,100,A区（报刊218）,136,67,69
368,101,B区（报刊222）,152,115,37
368,113,C区(新书借阅区),4,0,4
430,100,A区（报刊218）,136,72,64
430,101,B区（报刊222）,152,129,23
430,113,C区(新书借阅区),4,0,4
473,100,A区（报刊218）,136,83,53
473,101,B区（报刊222）,152,135,17
473,113,C区(新书借阅区),4,0,4
509,100,A区（报刊218）,136,82,54
509,101,B区（报刊222）,152,134,18
509,113,C区(新书借阅区),4,0,4
543,100,A区（报刊218）,136,83,53
543,101,B区（报刊222）,152,127,25
543,113,C区(新书借阅区),4,0,4
588,100,A区（报刊218）,136,72,64
588,101,B区（报刊222）,152,123,29
588,113,C区(新书借阅区),4,0,4
